,Country,Year,Month,Pollutant,GHG,Element,Temperature
4895,Denmark,1997,September,Carbon dioxide,66603.075,Standard Deviation,1.062
4896,Denmark,1997,October,Carbon dioxide,66603.075,Temperature change,-1.238
4897,Denmark,1997,October,Carbon dioxide,66603.075,Standard Deviation,1.138
4898,Denmark,1997,November,Carbon dioxide,66603.075,Temperature change,-0.523
4899,Denmark,1997,November,Carbon dioxide,66603.075,Standard Deviation,1.291
4900,Denmark,1997,December,Carbon dioxide,66603.075,Temperature change,0.798
4901,Denmark,1997,December,Carbon dioxide,66603.075,Standard Deviation,1.933
4902,Denmark,1998,January,Carbon dioxide,62395.892,Temperature change,3.141
4903,Denmark,1998,January,Carbon dioxide,62395.892,Standard Deviation,2.138
4904,Denmark,1998,February,Carbon dioxide,62395.892,Temperature change,5.492
4905,Denmark,1998,February,Carbon dioxide,62395.892,Standard Deviation,2.55
4906,Denmark,1998,March,Carbon dioxide,62395.892,Temperature change,1.884
4907,Denmark,1998,March,Carbon dioxide,62395.892,Standard Deviation,2.01
4908,Denmark,1998,April,Carbon dioxide,62395.892,Temperature change,1.441
4909,Denmark,1998,April,Carbon dioxide,62395.892,Standard Deviation,1.259
4910,Denmark,1998,May,Carbon dioxide,62395.892,Temperature change,1.705
4911,Denmark,1998,May,Carbon dioxide,62395.892,Standard Deviation,0.838
4912,Denmark,1998,June,Carbon dioxide,62395.892,Temperature change,-0.09
4913,Denmark,1998,June,Carbon dioxide,62395.892,Standard Deviation,0.947
4914,Denmark,1998,July,Carbon dioxide,62395.892,Temperature change,-0.819
4915,Denmark,1998,July,Carbon dioxide,62395.892,Standard Deviation,1.19
4916,Denmark,1998,August,Carbon dioxide,62395.892,Temperature change,-0.693
4917,Denmark,1998,August,Carbon dioxide,62395.892,Standard Deviation,1.159
4918,Denmark,1998,September,Carbon dioxide,62395.892,Temperature change,0.76
4919,Denmark,1998,September,Carbon dioxide,62395.892,Standard Deviation,1.062
4920,Denmark,1998,October,Carbon dioxide,62395.892,Temperature change,-0.258
4921,Denmark,1998,October,Carbon dioxide,62395.892,Standard Deviation,1.138
4922,Denmark,1998,November,Carbon dioxide,62395.892,Temperature change,-2.896
4923,Denmark,1998,November,Carbon dioxide,62395.892,Standard Deviation,1.291
4924,Denmark,1998,December,Carbon dioxide,62395.892,Temperature change,-0.407
4925,Denmark,1998,December,Carbon dioxide,62395.892,Standard Deviation,1.933
4926,Denmark,1999,January,Carbon dioxide,59842.619000000006,Temperature change,2.574
4927,Denmark,1999,January,Carbon dioxide,59842.619000000006,Standard Deviation,2.138
4928,Denmark,1999,February,Carbon dioxide,59842.619000000006,Temperature change,1.551
4929,Denmark,1999,February,Carbon dioxide,59842.619000000006,Standard Deviation,2.55
4930,Denmark,1999,March,Carbon dioxide,59842.619000000006,Temperature change,2.171
4931,Denmark,1999,March,Carbon dioxide,59842.619000000006,Standard Deviation,2.01
4932,Denmark,1999,April,Carbon dioxide,59842.619000000006,Temperature change,2.381
4933,Denmark,1999,April,Carbon dioxide,59842.619000000006,Standard Deviation,1.259
4934,Denmark,1999,May,Carbon dioxide,59842.619000000006,Temperature change,0.346
4935,Denmark,1999,May,Carbon dioxide,59842.619000000006,Standard Deviation,0.838
4936,Denmark,1999,June,Carbon dioxide,59842.619000000006,Temperature change,-0.401
4937,Denmark,1999,June,Carbon dioxide,59842.619000000006,Standard Deviation,0.947
4938,Denmark,1999,July,Carbon dioxide,59842.619000000006,Temperature change,1.77
4939,Denmark,1999,July,Carbon dioxide,59842.619000000006,Standard Deviation,1.19
4940,Denmark,1999,August,Carbon dioxide,59842.619000000006,Temperature change,0.962
4941,Denmark,1999,August,Carbon dioxide,59842.619000000006,Standard Deviation,1.159
4942,Denmark,1999,September,Carbon dioxide,59842.619000000006,Temperature change,3.59
4943,Denmark,1999,September,Carbon dioxide,59842.619000000006,Standard Deviation,1.062
4944,Denmark,1999,October,Carbon dioxide,59842.619000000006,Temperature change,0.539
4945,Denmark,1999,October,Carbon dioxide,59842.619000000006,Standard Deviation,1.138
4946,Denmark,1999,November,Carbon dioxide,59842.619000000006,Temperature change,0.943
4947,Denmark,1999,November,Carbon dioxide,59842.619000000006,Standard Deviation,1.291
4948,Denmark,1999,December,Carbon dioxide,59842.619000000006,Temperature change,0.791
4949,Denmark,1999,December,Carbon dioxide,59842.619000000006,Standard Deviation,1.933
4950,Denmark,2000,January,Carbon dioxide,55609.685999999994,Temperature change,3.152
4951,Denmark,2000,January,Carbon dioxide,55609.685999999994,Standard Deviation,2.138
4952,Denmark,2000,February,Carbon dioxide,55609.685999999994,Temperature change,4.386
4953,Denmark,2000,February,Carbon dioxide,55609.685999999994,Standard Deviation,2.55
4954,Denmark,2000,March,Carbon dioxide,55609.685999999994,Temperature change,2.185
4955,Denmark,2000,March,Carbon dioxide,55609.685999999994,Standard Deviation,2.01
4956,Denmark,2000,April,Carbon dioxide,55609.685999999994,Temperature change,3.006
4957,Denmark,2000,April,Carbon dioxide,55609.685999999994,Standard Deviation,1.259
4958,Denmark,2000,May,Carbon dioxide,55609.685999999994,Temperature change,2.426
4959,Denmark,2000,May,Carbon dioxide,55609.685999999994,Standard Deviation,0.838
4960,Denmark,2000,June,Carbon dioxide,55609.685999999994,Temperature change,-0.036
4961,Denmark,2000,June,Carbon dioxide,55609.685999999994,Standard Deviation,0.947
4962,Denmark,2000,July,Carbon dioxide,55609.685999999994,Temperature change,-0.54
4963,Denmark,2000,July,Carbon dioxide,55609.685999999994,Standard Deviation,1.19
4964,Denmark,2000,August,Carbon dioxide,55609.685999999994,Temperature change,0.023
4965,Denmark,2000,August,Carbon dioxide,55609.685999999994,Standard Deviation,1.159
4966,Denmark,2000,September,Carbon dioxide,55609.685999999994,Temperature change,0.258
4967,Denmark,2000,September,Carbon dioxide,55609.685999999994,Standard Deviation,1.062
4968,Denmark,2000,October,Carbon dioxide,55609.685999999994,Temperature change,2.368
4969,Denmark,2000,October,Carbon dioxide,55609.685999999994,Standard Deviation,1.138
4970,Denmark,2000,November,Carbon dioxide,55609.685999999994,Temperature change,2.632
4971,Denmark,2000,November,Carbon dioxide,55609.685999999994,Standard Deviation,1.291
4972,Denmark,2000,December,Carbon dioxide,55609.685999999994,Temperature change,2.283
4973,Denmark,2000,December,Carbon dioxide,55609.685999999994,Standard Deviation,1.933
4974,Denmark,2001,January,Carbon dioxide,57322.679000000004,Temperature change,2.002
4975,Denmark,2001,January,Carbon dioxide,57322.679000000004,Standard Deviation,2.138
4976,Denmark,2001,February,Carbon dioxide,57322.679000000004,Temperature change,1.264
4977,Denmark,2001,February,Carbon dioxide,57322.679000000004,Standard Deviation,2.55
4978,Denmark,2001,March,Carbon dioxide,57322.679000000004,Temperature change,-0.455
4979,Denmark,2001,March,Carbon dioxide,57322.679000000004,Standard Deviation,2.01
4980,Denmark,2001,April,Carbon dioxide,57322.679000000004,Temperature change,0.357
4981,Denmark,2001,April,Carbon dioxide,57322.679000000004,Standard Deviation,1.259
4982,Denmark,2001,May,Carbon dioxide,57322.679000000004,Temperature change,1.219
4983,Denmark,2001,May,Carbon dioxide,57322.679000000004,Standard Deviation,0.838
4984,Denmark,2001,June,Carbon dioxide,57322.679000000004,Temperature change,-1.185
4985,Denmark,2001,June,Carbon dioxide,57322.679000000004,Standard Deviation,0.947
4986,Denmark,2001,July,Carbon dioxide,57322.679000000004,Temperature change,1.976
4987,Denmark,2001,July,Carbon dioxide,57322.679000000004,Standard Deviation,1.19
4988,Denmark,2001,August,Carbon dioxide,57322.679000000004,Temperature change,1.535
4989,Denmark,2001,August,Carbon dioxide,57322.679000000004,Standard Deviation,1.159
4990,Denmark,2001,September,Carbon dioxide,57322.679000000004,Temperature change,-0.073
4991,Denmark,2001,September,Carbon dioxide,57322.679000000004,Standard Deviation,1.062
4992,Denmark,2001,October,Carbon dioxide,57322.679000000004,Temperature change,3.183
4993,Denmark,2001,October,Carbon dioxide,57322.679000000004,Standard Deviation,1.138
4994,Denmark,2001,November,Carbon dioxide,57322.679000000004,Temperature change,0.437
4995,Denmark,2001,November,Carbon dioxide,57322.679000000004,Standard Deviation,1.291
4996,Denmark,2001,December,Carbon dioxide,57322.679000000004,Temperature change,-0.985
4997,Denmark,2001,December,Carbon dioxide,57322.679000000004,Standard Deviation,1.933
4998,Denmark,2002,January,Carbon dioxide,56895.539000000004,Temperature change,2.988
4999,Denmark,2002,January,Carbon dioxide,56895.539000000004,Standard Deviation,2.138
5000,Denmark,2002,February,Carbon dioxide,56895.539000000004,Temperature change,5.136
5001,Denmark,2002,February,Carbon dioxide,56895.539000000004,Standard Deviation,2.55
5002,Denmark,2002,March,Carbon dioxide,56895.539000000004,Temperature change,2.64
5003,Denmark,2002,March,Carbon dioxide,56895.539000000004,Standard Deviation,2.01
5004,Denmark,2002,April,Carbon dioxide,56895.539000000004,Temperature change,1.713
5005,Denmark,2002,April,Carbon dioxide,56895.539000000004,Standard Deviation,1.259
5006,Denmark,2002,May,Carbon dioxide,56895.539000000004,Temperature change,2.509
5007,Denmark,2002,May,Carbon dioxide,56895.539000000004,Standard Deviation,0.838
5008,Denmark,2002,June,Carbon dioxide,56895.539000000004,Temperature change,1.346
5009,Denmark,2002,June,Carbon dioxide,56895.539000000004,Standard Deviation,0.947
5010,Denmark,2002,July,Carbon dioxide,56895.539000000004,Temperature change,1.43
5011,Denmark,2002,July,Carbon dioxide,56895.539000000004,Standard Deviation,1.19
5012,Denmark,2002,August,Carbon dioxide,56895.539000000004,Temperature change,4.052
5013,Denmark,2002,August,Carbon dioxide,56895.539000000004,Standard Deviation,1.159
5014,Denmark,2002,September,Carbon dioxide,56895.539000000004,Temperature change,1.633
5015,Denmark,2002,September,Carbon dioxide,56895.539000000004,Standard Deviation,1.062
5016,Denmark,2002,October,Carbon dioxide,56895.539000000004,Temperature change,-1.9
5017,Denmark,2002,October,Carbon dioxide,56895.539000000004,Standard Deviation,1.138
5018,Denmark,2002,November,Carbon dioxide,56895.539000000004,Temperature change,-0.744
5019,Denmark,2002,November,Carbon dioxide,56895.539000000004,Standard Deviation,1.291
5020,Denmark,2002,December,Carbon dioxide,56895.539000000004,Temperature change,-2.238
5021,Denmark,2002,December,Carbon dioxide,56895.539000000004,Standard Deviation,1.933
5022,Denmark,2003,January,Carbon dioxide,62055.933,Temperature change,0.19
5023,Denmark,2003,January,Carbon dioxide,62055.933,Standard Deviation,2.138
5024,Denmark,2003,February,Carbon dioxide,62055.933,Temperature change,-0.662
5025,Denmark,2003,February,Carbon dioxide,62055.933,Standard Deviation,2.55
5026,Denmark,2003,March,Carbon dioxide,62055.933,Temperature change,1.806
5027,Denmark,2003,March,Carbon dioxide,62055.933,Standard Deviation,2.01
5028,Denmark,2003,April,Carbon dioxide,62055.933,Temperature change,1.24
5029,Denmark,2003,April,Carbon dioxide,62055.933,Standard Deviation,1.259
5030,Denmark,2003,May,Carbon dioxide,62055.933,Temperature change,1.271
5031,Denmark,2003,May,Carbon dioxide,62055.933,Standard Deviation,0.838
5032,Denmark,2003,June,Carbon dioxide,62055.933,Temperature change,1.693
5033,Denmark,2003,June,Carbon dioxide,62055.933,Standard Deviation,0.947
5034,Denmark,2003,July,Carbon dioxide,62055.933,Temperature change,2.519
5035,Denmark,2003,July,Carbon dioxide,62055.933,Standard Deviation,1.19
5036,Denmark,2003,August,Carbon dioxide,62055.933,Temperature change,2.183
5037,Denmark,2003,August,Carbon dioxide,62055.933,Standard Deviation,1.159
5038,Denmark,2003,September,Carbon dioxide,62055.933,Temperature change,1.275
5039,Denmark,2003,September,Carbon dioxide,62055.933,Standard Deviation,1.062
5040,Denmark,2003,October,Carbon dioxide,62055.933,Temperature change,-2.541
5041,Denmark,2003,October,Carbon dioxide,62055.933,Standard Deviation,1.138
5042,Denmark,2003,November,Carbon dioxide,62055.933,Temperature change,1.757
5043,Denmark,2003,November,Carbon dioxide,62055.933,Standard Deviation,1.291
5044,Denmark,2003,December,Carbon dioxide,62055.933,Temperature change,2.095
5045,Denmark,2003,December,Carbon dioxide,62055.933,Standard Deviation,1.933
5046,Denmark,2004,January,Carbon dioxide,56499.812999999995,Temperature change,-0.408
5047,Denmark,2004,January,Carbon dioxide,56499.812999999995,Standard Deviation,2.138
5048,Denmark,2004,February,Carbon dioxide,56499.812999999995,Temperature change,2.675
5049,Denmark,2004,February,Carbon dioxide,56499.812999999995,Standard Deviation,2.55
5050,Denmark,2004,March,Carbon dioxide,56499.812999999995,Temperature change,1.85
5051,Denmark,2004,March,Carbon dioxide,56499.812999999995,Standard Deviation,2.01
5052,Denmark,2004,April,Carbon dioxide,56499.812999999995,Temperature change,2.332
5053,Denmark,2004,April,Carbon dioxide,56499.812999999995,Standard Deviation,1.259
5054,Denmark,2004,May,Carbon dioxide,56499.812999999995,Temperature change,1.025
5055,Denmark,2004,May,Carbon dioxide,56499.812999999995,Standard Deviation,0.838
5056,Denmark,2004,June,Carbon dioxide,56499.812999999995,Temperature change,-0.751
5057,Denmark,2004,June,Carbon dioxide,56499.812999999995,Standard Deviation,0.947
5058,Denmark,2004,July,Carbon dioxide,56499.812999999995,Temperature change,-0.502
5059,Denmark,2004,July,Carbon dioxide,56499.812999999995,Standard Deviation,1.19
5060,Denmark,2004,August,Carbon dioxide,56499.812999999995,Temperature change,2.279
5061,Denmark,2004,August,Carbon dioxide,56499.812999999995,Standard Deviation,1.159
5062,Denmark,2004,September,Carbon dioxide,56499.812999999995,Temperature change,1.0
5063,Denmark,2004,September,Carbon dioxide,56499.812999999995,Standard Deviation,1.062
5064,Denmark,2004,October,Carbon dioxide,56499.812999999995,Temperature change,0.571
5065,Denmark,2004,October,Carbon dioxide,56499.812999999995,Standard Deviation,1.138
5066,Denmark,2004,November,Carbon dioxide,56499.812999999995,Temperature change,0.281
5067,Denmark,2004,November,Carbon dioxide,56499.812999999995,Standard Deviation,1.291
5068,Denmark,2004,December,Carbon dioxide,56499.812999999995,Temperature change,2.177
5069,Denmark,2004,December,Carbon dioxide,56499.812999999995,Standard Deviation,1.933
5070,Denmark,2005,January,Carbon dioxide,52932.001,Temperature change,3.777
5071,Denmark,2005,January,Carbon dioxide,52932.001,Standard Deviation,2.138
5072,Denmark,2005,February,Carbon dioxide,52932.001,Temperature change,0.956
5073,Denmark,2005,February,Carbon dioxide,52932.001,Standard Deviation,2.55
5074,Denmark,2005,March,Carbon dioxide,52932.001,Temperature change,-0.374
5075,Denmark,2005,March,Carbon dioxide,52932.001,Standard Deviation,2.01
5076,Denmark,2005,April,Carbon dioxide,52932.001,Temperature change,1.878
5077,Denmark,2005,April,Carbon dioxide,52932.001,Standard Deviation,1.259
5078,Denmark,2005,May,Carbon dioxide,52932.001,Temperature change,0.58
5079,Denmark,2005,May,Carbon dioxide,52932.001,Standard Deviation,0.838
5080,Denmark,2005,June,Carbon dioxide,52932.001,Temperature change,-0.293
5081,Denmark,2005,June,Carbon dioxide,52932.001,Standard Deviation,0.947
5082,Denmark,2005,July,Carbon dioxide,52932.001,Temperature change,1.813
5083,Denmark,2005,July,Carbon dioxide,52932.001,Standard Deviation,1.19
5084,Denmark,2005,August,Carbon dioxide,52932.001,Temperature change,0.04
5085,Denmark,2005,August,Carbon dioxide,52932.001,Standard Deviation,1.159
5086,Denmark,2005,September,Carbon dioxide,52932.001,Temperature change,1.64
5087,Denmark,2005,September,Carbon dioxide,52932.001,Standard Deviation,1.062
5088,Denmark,2005,October,Carbon dioxide,52932.001,Temperature change,2.006
5089,Denmark,2005,October,Carbon dioxide,52932.001,Standard Deviation,1.138
5090,Denmark,2005,November,Carbon dioxide,52932.001,Temperature change,1.245
5091,Denmark,2005,November,Carbon dioxide,52932.001,Standard Deviation,1.291
5092,Denmark,2005,December,Carbon dioxide,52932.001,Temperature change,0.683
5093,Denmark,2005,December,Carbon dioxide,52932.001,Standard Deviation,1.933
5094,Denmark,2006,January,Carbon dioxide,60858.685,Temperature change,-0.927
5095,Denmark,2006,January,Carbon dioxide,60858.685,Standard Deviation,2.138
5096,Denmark,2006,February,Carbon dioxide,60858.685,Temperature change,0.799
5097,Denmark,2006,February,Carbon dioxide,60858.685,Standard Deviation,2.55
